X,Y,FID,Settlement,Village,FacilityTy,ManagingOr,Donor,Altitude
36.85607857,-1.264434667,540,Mathare,Mathare 3a,Hand washing facility,UN Agency,Un habitat,1619.664
36.86027833,-1.264051667,541,Mathare,Mashimoni No.10,Religious facility,Missing Values, ,1646.5
36.85630258,-1.264563083,542,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Individual (eg business owner),David kemani,1592.942
36.86043,-1.263861667,543,Mathare,Mashimoni No.10,Communal sanitation facility (eg toilet),Individual (eg business owner),Not applicable,1646.4
36.86079667,-1.261723333,544,Mathare,Mashimoni No.10,Market,Individual (eg business owner), ,1619.4
36.85617628,-1.265290783,545,Mathare,Mathare 3a,Education Facility,Community group,NA,1625.555
36.85830667,-1.26581,546,Mathare,Mashimoni No.10,Water point,County government,Not applicable,1605.2
36.86113167,-1.261705,547,Mathare,Mashimoni No.10,Public space,Individual (eg business owner),Not applicable,1621.2
36.86066333,-1.261913333,548,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Not applicable,1621.2
36.86043833,-1.262868333,549,Mathare,Mashimoni No.10,Pharmacy / chemist,Missing Values, ,1650.2
36.85619378,-1.265804217,550,Mathare,Mathare 3a,Water point,Community group,Nairobi water,1622.377
36.86023833,-1.262576667,551,Mathare,Mashimoni No.10,Education Facility,Individual (eg business owner),Not applicable,1619
36.86061,-1.261936667,552,Mathare,Mashimoni No.10,Communal sanitation facility (eg toilet),National government,National government,1621.1
36.85559097,-1.265764067,553,Mathare,Mathare 3a,Juakali/ artisan shade / garage,Missing Values, ,1622.141
36.85750458,-1.2647006,554,Mathare,Mathare 3a,Water point,Community group,NA,1620.445
36.85656053,-1.264674417,555,Mathare,Mathare 3a,Religious facility,Missing Values, ,1602.072
36.85660275,-1.264432633,556,Mathare,Mathare 3a,Hand washing facility,NGO,Cpn,1604.46
36.85555088,-1.264262133,557,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Community group,Not applicable,1608.007
36.85767992,-1.264956617,558,Mathare,Mathare 3a,Waste collection bin / open dumping area,No one,Not applicable,1621.825
36.85606762,-1.264251183,559,Mathare,Mathare 3a,Social hall / community centre / resource centre,No one,Not applicable,1629.802
36.85588963,-1.264333133,560,Mathare,Mathare 3a,Water point,Community group,Not applicable,1603.336
36.85566342,-1.265325883,561,Mathare,Mathare 3a,Pharmacy / chemist,Missing Values, ,1619.517
36.85623235,-1.26584405,562,Mathare,Mathare 3a,Juakali/ artisan shade / garage,Missing Values, ,1623.35
36.85634693,-1.265722717,563,Mathare,Mathare 3a,Juakali/ artisan shade / garage,Missing Values, ,1631.119
36.85696197,-1.2657028,564,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Not applicable,1622.812
36.8574463,-1.2645095,565,Mathare,Mathare 3a,Hand washing facility,Community group,Un habitat,1603.396
36.85572138,-1.2643494,566,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Roots,1603.958
36.84467833,-1.264771667,567,Mathare,Kiamutisya,Hand washing facility,UN Agency,UN,1643.8
36.84433667,-1.263881667,568,Mathare,Kiamutisya,Water point,NGO,unicef,1634.2
36.85082167,-1.26281,569,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Jane,1642.6
36.85098333,-1.262723333,570,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Mama kim,1641.9
36.85111333,-1.262733333,571,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Lucy,1654.2
36.85109,-1.26274,572,Mathare,Kosovo,Water point,Individual (eg business owner),Lucy,1649.5
36.85110667,-1.262698333,573,Mathare,Kosovo,Water point,Individual (eg business owner),Mama ken,1649.5
36.85103833,-1.262705,574,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Mama ken,1649.5
36.851305,-1.263105,575,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Kamau,1649.6
36.851325,-1.263223333,576,Mathare,Kosovo,Water point,Individual (eg business owner),Kamau,1649.7
36.85149833,-1.262816667,577,Mathare,Kosovo,Communal sanitation facility (eg toilet),Private company,PCEA,1649.7
36.85169167,-1.262798333,578,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),John,1636.8
36.84433,-1.26382,579,Mathare,Kiamutisya,Religious facility,Missing Values, ,1634.3
36.84431833,-1.263881667,580,Mathare,Kiamutisya,Market,Individual (eg business owner) Community group, ,1633.8
36.84428,-1.263993333,581,Mathare,Kiamutisya,Flood light,No one,County government,1633.8
36.84549167,-1.265361667,582,Mathare,Kiamutisya,Education Facility,Individual (eg business owner),None,1635
36.84548167,-1.26535,583,Mathare,Kiamutisya,Health facility,Individual (eg business owner),None,1635.8
36.84557667,-1.265396667,584,Mathare,Kiamutisya,Health facility,Individual (eg business owner), ,1635.8
36.844305,-1.265811667,585,Mathare,Kiamutisya,Public space,Community group UN Agency,UN habitat,1662.8
36.84548833,-1.265731667,586,Mathare,Kiamutisya,Health facility,Individual (eg business owner), ,1635.8
36.84420667,-1.265533333,587,Mathare,Kiamutisya,Public space,Community group UN Agency,Un agency,1665.2
36.84569167,-1.265786667,588,Mathare,Kiamutisya,Health facility,Individual (eg business owner), ,1635.8
36.845745,-1.265791667,589,Mathare,Kiamutisya,Education Facility,Individual (eg business owner), ,1635.8
36.86148994,-1.261308705,590,Mathare,Mashimoni,Education Facility,Individual (eg business owner),Through  parents paying school fees,1566.194892
36.8627832,-1.260130875,591,Mathare,Kwa Kariuki,Communal sanitation facility (eg toilet),Other,Edith Ngure Family,1600.349492
36.86190833,-1.261853333,592,Mathare,Mashimoni,Religious facility,Missing Values, ,1619
36.86217,-1.261566667,593,Mathare,Mashimoni,Education Facility,NGO,Embassy of sweden,1619.3
36.86211167,-1.261375,594,Mathare,Mashimoni,Communal sanitation facility (eg toilet),Community group,Umande trust,1623.2
36.86273833,-1.261408333,595,Mathare,Mashimoni,Hand washing facility,NGO,Shofco,1623.5
36.86290667,-1.260583333,596,Mathare,Mashimoni,Water point,Community group,MP Oluoch odalo,1633.8
36.86294833,-1.260898333,597,Mathare,Mashimoni,Water point,County government,Nairobi water and sewerage company,1633.4
36.86341667,-1.263076667,598,Mathare,Mashimoni,Hand washing facility,NGO,Shofco,1629.4
36.86349333,-1.263033333,599,Mathare,Mashimoni,Pharmacy / chemist,Missing Values, ,1629.5
36.86473,-1.260113333,600,Mathare,Mashimoni,Hand washing facility,UN Agency,Doctors without borders,1644.6
36.86300167,-1.262246667,601,Mathare,Mabatini,Water point,Individual (eg business owner),Miriam ndambuki,1626.4
36.86324333,-1.262786667,602,Mathare,Mabatini,Water point,Community group,Member of county assembly,1629.3
36.86238,-1.263278333,603,Mathare,Mabatini,Water point,National government,Antony Oluoch,1619.5
36.8632008,-1.261077452,604,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),"He asked Mama Africa school to support him with the hand washing facility, since  schools are closed and they are not using it,initially it belongs to the school.",1617.230657
36.85505333,-1.265708333,605,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Mbuvi,1676.2
36.85485,-1.26577,606,Mathare,Ghetto,Hand washing facility,Community group, ,1664.5
36.86352667,-1.263028333,607,Mathare,Mabatini,Water point,NGO,Shofco,1629.9
36.862315,-1.263251667,608,Mathare,Mabatini,Water point,Community group,Ramco,1619.6
36.86236167,-1.26307,609,Mathare,Mabatini,Water point,NGO,Unicef,1619.7
36.86235833,-1.262896667,610,Mathare,Mabatini,Water point,Community group,McA,1619.7
36.86241167,-1.263093333,611,Mathare,Mabatini,Water point,Other,Church,1619.9
36.85512167,-1.265486667,612,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Joseph,1646.5
36.85507833,-1.265656667,613,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Jane,1664.4
36.86167,-1.262655,614,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),Paul mutunga,1618.9
36.86313327,-1.261122351,615,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),Coalition For Grassroots Human Rights Defenders -Kenya,1629.012852
36.86343,-1.263013333,616,Mathare,Mabatini,Water point,Individual (eg business owner),Patrick mathai,1629.8
36.86278643,-1.261055083,617,Mathare,Mabatini,Local organization/ NGO office,Missing Values, ,1657.453659
36.85508,-1.265591667,618,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Hellen,1641.6
36.85505667,-1.265591667,619,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Jerusa,1641.2
36.85527833,-1.265288333,620,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Julius,1641.3
36.84527,-1.266096667,621,Mathare,Kiamutisya,Health facility,Individual (eg business owner), ,1633.2
36.85537833,-1.265368333,622,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Kiguta,1653.4
36.85502333,-1.265346667,623,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),John,1636.7
36.86301046,-1.261214904,624,Mathare,Kwa Kariuki,Hand washing facility,Individual (eg business owner),The owner of the business purshed himself.,1608.635951
36.86283704,-1.261034168,625,Mathare,Kwa Kariuki,Hand washing facility,Individual (eg business owner),She bought  hand washing facility her self.,1602.894432
36.85490682,-1.26567375,626,Mathare,Mathare 3b,Water point,Individual (eg business owner),Austin,1650.318359
36.85508,-1.26537,627,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Mweni,1632.4
36.84542667,-1.263838333,628,Mathare,Kiamutisya,Transport stops (matatus/ boda-boda) - formal & informal,Individual (eg business owner) Community group,The community,1639
36.845235,-1.264603333,629,Mathare,Kiamutisya,Flood light,No one,County government,1638.6
36.84549667,-1.265106667,630,Mathare,Village 1,Hand washing facility,Community group,UN habitat,1638.5
36.851675,-1.263283333,631,Mathare,Kosovo,Flood light,County government,County government,1653.5
36.85211167,-1.263285,632,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Stacey,1656.4
36.851985,-1.263243333,633,Mathare,Kosovo,Religious facility,Missing Values, ,1656.4
36.85246667,-1.263028333,634,Mathare,Kosovo,Water point,Individual (eg business owner),Jecintee,1656.4
36.852085,-1.263161667,635,Mathare,Kosovo,Religious facility,Missing Values, ,1656.4
36.84545167,-1.265048333,636,Mathare,Village 1,Education Facility,Individual (eg business owner),N/A,1607.9
36.85506167,-1.265256667,637,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Anita,1641.7
36.84525167,-1.26476,638,Mathare,Kiamutisya,Education Facility,Individual (eg business owner), ,1631.2
36.85502815,-1.26523215,639,Mathare,Mathare 3b,Market,Individual (eg business owner), ,1609.381836
36.85506,-1.265205,640,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Kioko,1641.6
36.86294885,-1.260913362,641,Mathare,Kwa Kariuki,Water point,Community group,"Machines for Water (which uses ATM to fill the cash to be used,to purchase water)is by Nairobi City Water and Sewerage Company Ltd but the building  it's a different donor,though he can't remember the name.",1604.687732
36.85509816,-1.26530086,642,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Teresia Mueni,1617.763428
36.84482833,-1.264921667,643,Mathare,Village 1,Education Facility,Individual (eg business owner), ,1630.4
36.84471,-1.265145,644,Mathare,Village 1,Education Facility,Individual (eg business owner),N/a,1656.7
36.85514,-1.265273333,645,Mathare,Ghetto,Other,Individual (eg business owner),Timothy,1606.9
36.85222667,-1.262811667,646,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Wanyaga,1653.3
36.84462833,-1.265015,647,Mathare,Village 1,Water point,Individual (eg business owner),None,1630.3
36.84517833,-1.264921667,648,Mathare,Village 1,Water point,Individual (eg business owner),Plot owner,1660.4
36.85510775,-1.26526096,649,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),John Musyoki Ndolo,1620.319092
36.85235,-1.262908333,650,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Private,1653.3
36.845465,-1.265051667,651,Mathare,Village 1,Flood light,County government,None,1660.1
36.85261333,-1.262736667,652,Mathare,Kosovo,Water point,Individual (eg business owner) County government,City council,1655.2
36.85509833,-1.26518,653,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Caroline,1608
36.85495618,-1.26513501,654,Mathare,Mathare 3b,Water point,Individual (eg business owner),Ann Wanjiku,1609.138672
36.84559,-1.265248333,655,Mathare,Village 1,Education Facility,Individual (eg business owner), ,1660.1
36.84554333,-1.265383333,656,Mathare,Village 1,Pharmacy / chemist,Missing Values, ,1660
36.8549922,-1.26506985,657,Mathare,Mathare 3b,Hand washing facility,Individual (eg business owner),Monica Nyambura,1622.474121
36.84564,-1.265625,658,Mathare,Village 1,Market,Individual (eg business owner), ,1665
36.85499,-1.264751667,659,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Augustus,1637.3
36.84557167,-1.26615,660,Mathare,Village 1,Flood light,County government, ,1664.9
36.85511,-1.265106667,661,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Wanza,1608.2
36.85502667,-1.264981667,662,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Marion,1641.2
36.84550667,-1.266366667,663,Mathare,Village 1,Flood light,County government, ,1664.9
36.845775,-1.265271667,664,Mathare,Village 1,Market,Individual (eg business owner), ,1672
36.844945,-1.266175,665,Mathare,Village 1,Religious facility,Missing Values, ,1658.3
36.85467297,-1.26472167,666,Mathare,Mathare 3b,Hand washing facility,Individual (eg business owner),Simon Zei,1575.45166
36.84494833,-1.266306667,667,Mathare,Village 1,Waste collection bin / open dumping area,County government,County government,1658.4
36.84483,-1.26635,668,Mathare,Village 1,Flood light,Community group,County government,1658.6
36.8531,-1.264953333,669,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Janet,1657
36.84491333,-1.266306667,670,Mathare,Village 1,Market,Individual (eg business owner), ,1664.8
36.86287825,-1.260657904,671,Mathare,Kwa Kariuki,Hand washing facility,Individual (eg business owner),Coalition For Grassroots Human Rights Defenders Kenya,1598.696446
36.86292954,-1.260379771,672,Mathare,Kwa Kariuki,Hand washing facility,Other,Coalition For Grassroots Human Rights Defenders- Kenya,1587.714844
36.854915,-1.264553333,673,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),James,1615.1
36.85303333,-1.262725,674,Mathare,Kosovo,Hand washing facility,Individual (eg business owner),Salama chief,1662.1
36.85296667,-1.262725,675,Mathare,Kosovo,Hand washing facility,Individual (eg business owner),Chief,1560.9
36.85513635,-1.26468173,676,Mathare,Mathare 3b,Hand washing facility,Individual (eg business owner),Judy Mueni,1599.472656
36.845445,-1.266171667,677,Mathare,Kiamutisya,Health facility,Individual (eg business owner), ,1633.2
36.85274333,-1.263081667,678,Mathare,Kosovo,Water point,Individual (eg business owner),Private,1570.7
36.84436667,-1.266096667,679,Mathare,Village 1,Waste collection bin / open dumping area,No one, ,1664.8
36.84439,-1.266623333,680,Mathare,Village 1,Water point,Community group,McA,1645.2
36.855305,-1.264691667,681,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Ann,1651.8
36.85844167,-1.263053333,682,Mathare,Mathare 4b,Hand washing facility,NGO,Shofco,1616.4
36.85865667,-1.263628333,683,Mathare,Mathare 4b,Communal sanitation facility (eg toilet),Private company,Fresh life,1633.8
36.85862167,-1.263601667,684,Mathare,Mathare 4b,Communal sanitation facility (eg toilet),Private company,Fresh life,1634.3
36.85857667,-1.263481667,685,Mathare,Mathare 4b,Water point,Individual (eg business owner),Alpha,1631.1
36.84370833,-1.266113333,686,Mathare,Village 1,Education Facility,Individual (eg business owner), ,1664.8
36.85534167,-1.264716667,687,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Naomi,1651.6
36.84404667,-1.266181667,688,Mathare,Village 1,Health facility,Individual (eg business owner),N/A,1647.5
36.858285,-1.263268333,689,Mathare,Mathare 4b,Health facility,County government,County,1630.4
36.858345,-1.263171667,690,Mathare,Mathare 4b,Communal sanitation facility (eg toilet),County government,County,1630
36.84386333,-1.266116667,691,Mathare,Village 1,Market,Individual (eg business owner), ,1664.7
36.85302667,-1.263325,692,Mathare,Kosovo,Water point,Community group,Community,1639.2
36.85531169,-1.26485733,693,Mathare,Mathare 3a,Water point,Community group,Applicable,1616.141602
36.84365333,-1.266115,694,Mathare,Village 1,Education Facility,Individual (eg business owner), ,1665.1
36.85317,-1.262825,695,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Private,1639.2
36.85825833,-1.263625,696,Mathare,Mathare 4b,Education Facility,NGO,Shofco,1627.3
36.84360667,-1.266191667,697,Mathare,Village 1,Hand washing facility,Community group UN Agency,UN habitat,1683.8
36.85504333,-1.264463333,698,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Agness,1643.6
36.8551184,-1.26557895,699,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Julias omusiru,1635.393311
36.85511416,-1.26558017,700,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Individual (eg business owner),Ester wambui,1635.265869
36.85523495,-1.2654733,701,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Ester wambui,1639.524031
36.85521381,-1.26554635,702,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Juliana manze,1640.327393
36.85603801,-1.26559521,703,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Patrick kiguta,1634.26001
36.85565346,-1.26543,704,Mathare,Mathare 3a,Water point,Individual (eg business owner),Patrick kiguta,1628.792341
36.85564416,-1.26527259,705,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Charles solo,1629.854353
36.85685272,-1.26560439,706,Mathare,Mathare 3a,Health facility,NGO,CDC kenya,1632.950073
36.85627289,-1.26560763,707,Mathare,Mathare 3a,Hand washing facility,Community group,Canada,1633.661011
36.85630444,-1.26560405,708,Mathare,Mathare 3a,Hand washing facility,Community group,CPN,1633.725098
36.85644859,-1.26583642,709,Mathare,Mathare 3a,Pharmacy / chemist,Missing Values, ,1634.087891
36.85653313,-1.26559537,710,Mathare,Mathare 3a,Religious facility,Missing Values, ,1633.720581
36.85653313,-1.26559537,711,Mathare,Mathare 3a,Pharmacy / chemist,Missing Values, ,1633.720581
36.85586209,-1.26558224,712,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Mary nzambi,1634.10129
36.85621832,-1.26530302,713,Mathare,Mathare 3a,Water point,Individual (eg business owner),Mama Vicky,1626.619001
36.85598656,-1.26543046,714,Mathare,Mathare 3a,Education Facility,Individual (eg business owner),Mama washo,1633.015486
36.85703065,-1.26571397,715,Mathare,Mathare 3a,Water point,Individual (eg business owner),Manya,1631.161377
36.85703114,-1.26571646,716,Mathare,Mathare 3a,Hand washing facility,Community group,CPN,1631.124146
36.85826833,-1.263795,717,Mathare,Mathare 4b,Pharmacy / chemist,Missing Values, ,1621.6
36.85479638,-1.2643979,718,Mathare,Mathare 3b,Hand washing facility,Community group,Shofco,1611.650391
36.85498167,-1.264335,719,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Ruth,1638.2
36.8582,-1.263776667,720,Mathare,Mathare 4b,Hand washing facility,Individual (eg business owner),Jamaa,1621.4
36.85313167,-1.262968333,721,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Private,1652
36.85482253,-1.26430443,722,Mathare,Mathare 3b,Hand washing facility,Individual (eg business owner),Njeri,1616.460938
36.85367833,-1.262943333,723,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Private,1535.2
36.86304734,-1.260113913,724,Mathare,Kwa Kariuki,Hand washing facility,Individual (eg business owner),Coalition For Grassroots Human Rights Defenders Kenya,1596.726222
36.86285029,-1.260051836,725,Mathare,Kwa Kariuki,Hand washing facility,Individual (eg business owner),Coalition For Grassroots Human Rights Defenders Kenya,1609.306709
36.853625,-1.263696667,726,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Private,1699.4
36.84420833,-1.266976667,727,Mathare,Village 1,Local administrative office,Missing Values, ,1664.1
36.85394333,-1.263655,728,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Private,1699.2
36.84616833,-1.26652,729,Mathare,Village 1,Education Facility,Individual (eg business owner), ,1676.5
36.855055,-1.264196667,730,Mathare,Ghetto,Hand washing facility,Individual (eg business owner),Annah,1638.8
36.86296763,-1.260787921,731,Mathare,Kwa Kariuki,Hand washing facility,Individual (eg business owner),Coalition For Grassroots Human Rights Defenders Kenya,1637.125651
36.84603833,-1.266703333,732,Mathare,Village 1,Transport stops (matatus/ boda-boda) - formal & informal,Individual (eg business owner), ,1676.5
36.85478725,-1.26413814,733,Mathare,Mathare 3b,Hand washing facility,Individual (eg business owner),Grace wanjiru,1608.457764
36.85465964,-1.26420987,734,Mathare,Mathare 3b,Hand washing facility,Individual (eg business owner),Jane nduku,1613.847168
36.85795833,-1.263455,735,Mathare,Mathare 4b,Education Facility,NGO,Shofco,1617.7
36.85388833,-1.26362,736,Mathare,Kosovo,Communal sanitation facility (eg toilet),Community group,Community,1697.6
36.85791667,-1.263515,737,Mathare,Mathare 4b,Communal sanitation facility (eg toilet),NGO,Shofco,1617.2
36.84423167,-1.266981667,738,Mathare,Village 1,Market,Individual (eg business owner), ,1716.5
36.85487167,-1.26347,739,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Shofco,1606.2
36.85801667,-1.26343,740,Mathare,Mathare 4b,Water point,NGO,Shofco,1612.2
36.855583,-1.26425282,741,Mathare,Mathare 3a,Water point,Individual (eg business owner),County of Nairobi,1623.662842
36.85796667,-1.263473333,742,Mathare,Mathare 4b,Education Facility,NGO,Shofco,1612.3
36.85787,-1.263538333,743,Mathare,Mathare 4b,Local organization/ NGO office,Missing Values, ,1612.3
36.85795667,-1.263701667,744,Mathare,Mathare 4b,Education Facility,Individual (eg business owner),Anglican church,1652.9
36.85426167,-1.263421667,745,Mathare,Kosovo,Religious facility,Missing Values, ,1612.1
36.85395667,-1.262708333,746,Mathare,Kosovo,Water point,Individual (eg business owner), ,1652.6
36.85105167,-1.263266667,747,Mathare,Kosovo,Water point,Individual (eg business owner), ,1668.9
36.85178167,-1.263028333,748,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Individual,1668.7
36.85173167,-1.263031667,749,Mathare,Kosovo,Water point,Individual (eg business owner), ,1667.2
36.85159167,-1.263168333,750,Mathare,Kosovo,Water point,Individual (eg business owner), ,1667.1
36.85157833,-1.263435,751,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1666.9
36.85490667,-1.263326667,752,Mathare,Kosovo,Public space,No one,Government,1610.4
36.861485,-1.262663333,753,Mathare,Mabatini,Education Facility,Private company,Parents paying school fee,1634.5
36.85083667,-1.263098333,754,Mathare,Kosovo,Water point,Individual (eg business owner), ,1666.7
36.85807333,-1.263493333,755,Mathare,Mathare 4b,Hand washing facility,Individual (eg business owner),Karis,1612.5
36.85383474,-1.2658104,756,Mathare,Mathare 3b,Hand washing facility,Individual (eg business owner),Josephine mutwa,1638.168457
36.851155,-1.263076667,757,Mathare,Kosovo,Water point,Individual (eg business owner), ,1644.5
36.85219667,-1.263496667,758,Mathare,Kosovo,Water point,Individual (eg business owner),Muchiri,1612.9
36.852385,-1.262886667,759,Mathare,Kosovo,Communal sanitation facility (eg toilet),Community group,City council of Nairobi,1693.1
36.85242667,-1.262973333,760,Mathare,Kosovo,Water point,Community group,City council of Nairobi,1692.3
36.85232,-1.262648333,761,Mathare,Kosovo,Hand washing facility,Individual (eg business owner),Brother mini comms shop,1632.8
36.85242167,-1.262606667,762,Mathare,Kosovo,Hand washing facility,Individual (eg business owner),Shofco,1638.9
36.85306,-1.262676667,763,Mathare,Kosovo,Hand washing facility,Individual (eg business owner),Digital hair,1613.1
36.853,-1.262728333,764,Mathare,Kosovo,Water point,Individual (eg business owner),Kariuki,1613.6
36.85293167,-1.262933333,765,Mathare,Kosovo,Communal sanitation facility (eg toilet),Individual (eg business owner),Wanjiru,1613.7
36.85471944,-1.26584307,766,Mathare,Mathare 3b,Hand washing facility,Community group,UN  habitat,1627.103027
36.85868333,-1.263678333,767,Mathare,Mathare 4b,Education Facility,Individual (eg business owner), ,1628.2
36.858395,-1.263263333,768,Mathare,Mathare 4b,Hand washing facility,NGO,Shofco,1624.4
36.85788333,-1.263713333,769,Mathare,Mathare 4b,Hand washing facility,Individual (eg business owner), ,1630.7
36.85750833,-1.263618333,770,Mathare,Mathare 4b,Hand washing facility,Individual (eg business owner), ,1654.4
36.858305,-1.26326,771,Mathare,Kiamutisya,Water point,NGO,Hope,1624.5
36.85830667,-1.263538333,772,Mathare,Mathare 4b,Religious facility,Missing Values, ,1624.4
36.858265,-1.26355,773,Mathare,Mathare 4b,Hand washing facility,Individual (eg business owner), ,1618.4
36.85819,-1.263633333,774,Mathare,Mathare 4b,Pharmacy / chemist,Missing Values, ,1618.5
36.85824667,-1.263673333,775,Mathare,Mathare 4b,Hand washing facility,Individual (eg business owner), ,1618.5
36.85820667,-1.263611667,776,Mathare,Mathare 4b,Water point,NGO,Shofco,1615.1
36.85822833,-1.263676667,777,Mathare,Mathare 4b,Hand washing facility,Individual (eg business owner), ,1625.7
36.85779833,-1.263666667,778,Mathare,Mathare 4b,Hand washing facility,NGO,Shofco,1643.3
36.857965,-1.263655,779,Mathare,Mathare 4b,Health facility,NGO,Shofco,1643.2
36.857935,-1.263281667,780,Mathare,Mathare 4b,Local organization/ NGO office,Missing Values, ,1629.6
36.85741667,-1.263603333,781,Mathare,Mathare 4b,Communal sanitation facility (eg toilet),NGO,Fresh life,1627.4
36.857525,-1.26373,782,Mathare,Mathare 4b,Hand washing facility,Individual (eg business owner),Shopkeeper,1638.5
36.85733833,-1.263636667,783,Mathare,Mathare 4b,Education Facility,Individual (eg business owner), ,1632.6
36.85797,-1.263131667,784,Mathare,Mathare 4b,Communal sanitation facility (eg toilet),NGO,Shofco,1572.2
36.85791167,-1.263406667,785,Mathare,Mathare 4b,Waste collection bin / open dumping area,NGO,Shofco,1572.1
36.857895,-1.263316667,786,Mathare,Mathare 4b,Water point,NGO,Shofco,1572.4
36.85799667,-1.26364,787,Mathare,Mathare 4b,Social hall / community centre / resource centre,NGO,Shofco,1629.6
36.84584333,-1.266351667,788,Mathare,Village 1,Public space,No one,None,1699.1
36.862725,-1.263231667,789,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),Beaty,1629.9
36.86289167,-1.263166667,790,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),High way court hotel,1629.8
36.86289333,-1.263173333,791,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),Patricia,1629.7
36.86349833,-1.262991667,792,Mathare,Mabatini,Health facility,Individual (eg business owner),Wambogo,1625
36.86326,-1.262631667,793,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),Rosa,1625.1
36.86316592,-1.261133458,794,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),She made the hand washing facility herself.,1617.314016
36.85377167,-1.262885,795,Mathare,Kosovo,Social hall / community centre / resource centre,County government,County,1625
36.854825,-1.26321,796,Mathare,Kosovo,Transport stops (matatus/ boda-boda) - formal & informal,Community group, ,1637.3
36.85498591,-1.26515412,797,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Community group,Rotary international,1613.803711
36.85470926,-1.26586115,798,Mathare,Mathare 3b,Communal kitchen,Individual (eg business owner),Kades,1629.979736
36.84420333,-1.264768333,799,Mathare,Kiamutisya,Flood light,County government, ,1661.2
36.84443833,-1.264956667,800,Mathare,Kiamutisya,Hand washing facility,Community group,Un habitat,1661.2
36.844045,-1.264783333,801,Mathare,Kiamutisya,Waste collection bin / open dumping area,No one, ,1660.8
36.84418167,-1.265346667,802,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1599.6
